idx,clientVars,period,p,q,delay,theoretical_vwd_rate,theoretical_wld_rate,theoretical_dbldf_rate,vwd_deficit,packet_deadline_array,delay_time_array,mc,channel_states,mu,activations,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,weight,aoi_lambda
1,0.000154451249357832,11,0.85836081469816,0.2326,10,18.8241255635819,,,,,,,,0.0909090907081785,,,,,,0,1,0.0723862348484267
2,0.000154451124903222,11,0.708114097977095,0.191885902022905,10,13.0525753871655,,,,,,,,0.0909090922966454,,,,,,0,1,0.124328143482038
3,0.00015445128484477,11,0.668774425867256,0.181225574132744,10,12.2451796668498,,,,,,,,0.0909090905793956,,,,,,0,1,0.138201044170396
4,0.000154451181689544,11,0.629434753757418,0.170565246242582,10,10.6953614072107,,,,,,,,0.0909090907884492,,,,,,0,1,0.175870030254207
5,0.000154451236927361,11,0.590095081647579,0.159904918352421,10,9.34572765108573,,,,,,,,0.090909090172786,,,,,,0,1,0.230606920400382
6,0.0100472975678334,11,0.55075540953774,0.14924459046226,15,0.0753547317587508,0.00354752901131108,0.00798194027544993,,,,,,0.0909090909090909,,,,,,0,1,0.11280471058888
7,0.00361712864648183,11,0.511415737427902,0.138584262572098,25,0.0452141080810229,0.0164237454227365,0.0133032337924165,,,,,,0.0909090909090909,,,,,,0,1,0.244669415933811
8,0.00184552859822511,11,0.472076065318063,0.127923934681937,35,0.0322967504689394,0.0450667574399889,0.0186245273093832,,,,,,0.0909090909090909,,,,,,0,1,0.0341473505826928
9,0.00111646029729445,11,0.432736393208224,0.117263606791775,45,0.025120356689125,0.0957832833053991,0.0239458208263498,,,,,,0.0909090909090909,,,,,,0,1,0.0339431894308745
10,0.000747405114095721,11,0.393396721098386,0.106603278901614,55,0.0205536406376323,0.174880041261298,0.0292671143433164,,,,,,0.0909090909090909,,,,,,0,1,0.0929509314384677
